"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","PPI","TOT_MKT","AGRWTH","A","2005",-0.6571742,
"POL","PPI","TOT_MKT","AGRWTH","A","2006",0.2664462,
"POL","PPI","TOT_MKT","AGRWTH","A","2007",1.78686,
"POL","PPI","TOT_MKT","AGRWTH","A","2008",0.864242,
"POL","PPI","TOT_MKT","AGRWTH","A","2009",0.6961799,
"POL","PPI","TOT_MKT","AGRWTH","A","2010",0.6204574,
"POL","PPI","TOT_MKT","AGRWTH","A","2011",7.64623,
"POL","PPI","TOT_MKT","AGRWTH","A","2012",3.109656,
"POL","PPI","TOT_MKT","AGRWTH","A","2013",-0.7301587,
"POL","PPI","TOT_MKT","AGRWTH","A","2014",-1.582987,
"POL","PPI","TOT_MKT","AGRWTH","A","2015",-2.542648,
"POL","PPI","TOT_MKT","AGRWTH","A","2016",0.100025,
"POL","PPI","TOT_MKT","AGRWTH","A","2017",2.439837,
"POL","PPI","TOT_MKT","AGRWTH","A","2018",2.251666,
"POL","PPI","TOT_MKT","AGRWTH","A","2019",0.8029255,
"POL","PPI","TOT_MKT","AGRWTH","A","2020",-1.167192,
"POL","PPI","TOT_MKT","AGRWTH","A","2021",7.907756,
"POL","PPI","TOT_MKT","AGRWTH","A","2022",18.75323,
"PRT","PPI","TOT_MKT","AGRWTH","A","2000",15.01537,
"PRT","PPI","TOT_MKT","AGRWTH","A","2001",2.666667,
"PRT","PPI","TOT_MKT","AGRWTH","A","2002",0.4220779,
"PRT","PPI","TOT_MKT","AGRWTH","A","2003",0.3879728,
"PRT","PPI","TOT_MKT","AGRWTH","A","2004",2.930757,
"PRT","PPI","TOT_MKT","AGRWTH","A","2005",3.385741,
"PRT","PPI","TOT_MKT","AGRWTH","A","2006",3.40246,
"PRT","PPI","TOT_MKT","AGRWTH","A","2007",1.510679,
"PRT","PPI","TOT_MKT","AGRWTH","A","2008",4.96921,
"PRT","PPI","TOT_MKT","AGRWTH","A","2009",-5.499878,
"PRT","PPI","TOT_MKT","AGRWTH","A","2010",4.178598,
"PRT","PPI","TOT_MKT","AGRWTH","A","2011",5.757833,
"PRT","PPI","TOT_MKT","AGRWTH","A","2012",3.122498,
"PRT","PPI","TOT_MKT","AGRWTH","A","2013",-1.086957,
"PRT","PPI","TOT_MKT","AGRWTH","A","2014",-2.307692,
"PRT","PPI","TOT_MKT","AGRWTH","A","2015",-3.583481,
"PRT","PPI","TOT_MKT","AGRWTH","A","2016",-2.558333,
"PRT","PPI","TOT_MKT","AGRWTH","A","2017",2.531429,
"PRT","PPI","TOT_MKT","AGRWTH","A","2018",2.652431,
"PRT","PPI","TOT_MKT","AGRWTH","A","2019",0.6500366,
"PRT","PPI","TOT_MKT","AGRWTH","A","2020",-3.850811,
"PRT","PPI","TOT_MKT","AGRWTH","A","2021",6.490344,
"PRT","PPI","TOT_MKT","AGRWTH","A","2022",21.20161,
"SVK","PPI","TOT_MKT","AGRWTH","A","2004",1.475496,
"SVK","PPI","TOT_MKT","AGRWTH","A","2005",2.717674,
"SVK","PPI","TOT_MKT","AGRWTH","A","2006",0.6909336,
"SVK","PPI","TOT_MKT","AGRWTH","A","2007",-2.259414,
"SVK","PPI","TOT_MKT","AGRWTH","A","2008",0.02918239,
"SVK","PPI","TOT_MKT","AGRWTH","A","2009",-8.235386,
"SVK","PPI","TOT_MKT","AGRWTH","A","2010",2.018831,
"SVK","PPI","TOT_MKT","AGRWTH","A","2011",5.329675,
"SVK","PPI","TOT_MKT","AGRWTH","A","2012",0.7420272,
"SVK","PPI","TOT_MKT","AGRWTH","A","2013",-1.144021,
"SVK","PPI","TOT_MKT","AGRWTH","A","2014",-2.6078,
"SVK","PPI","TOT_MKT","AGRWTH","A","2015",-2.319525,
"SVK","PPI","TOT_MKT","AGRWTH","A","2016",-3.407765,
"SVK","PPI","TOT_MKT","AGRWTH","A","2017",2.768912,
"SVK","PPI","TOT_MKT","AGRWTH","A","2018",1.292597,
"SVK","PPI","TOT_MKT","AGRWTH","A","2019",1.110375,
"SVK","PPI","TOT_MKT","AGRWTH","A","2020",-1.499754,
"SVK","PPI","TOT_MKT","AGRWTH","A","2021",6.597887,
"SVK","PPI","TOT_MKT","AGRWTH","A","2022",15.59866,
"ESP","PPI","TOT_MKT","AGRWTH","A","2001",1.66211,
"ESP","PPI","TOT_MKT","AGRWTH","A","2002",0.2581478,
"ESP","PPI","TOT_MKT","AGRWTH","A","2003",0.6973501,
"ESP","PPI","TOT_MKT","AGRWTH","A","2004",3.3241,
"ESP","PPI","TOT_MKT","AGRWTH","A","2005",4.464838,
"ESP","PPI","TOT_MKT","AGRWTH","A","2006",4.737933,
"ESP","PPI","TOT_MKT","AGRWTH","A","2007",3.044011,
"ESP","PPI","TOT_MKT","AGRWTH","A","2008",5.231388,
"ESP","PPI","TOT_MKT","AGRWTH","A","2009",-4.849644,
"ESP","PPI","TOT_MKT","AGRWTH","A","2010",4.283887,
"ESP","PPI","TOT_MKT","AGRWTH","A","2011",5.982307,
"ESP","PPI","TOT_MKT","AGRWTH","A","2012",2.545455,
"ESP","PPI","TOT_MKT","AGRWTH","A","2013",-0.3546099,
"ESP","PPI","TOT_MKT","AGRWTH","A","2014",-1.431576,
"ESP","PPI","TOT_MKT","AGRWTH","A","2015",-1.542627,
"ESP","PPI","TOT_MKT","AGRWTH","A","2016",-1.691808,
"ESP","PPI","TOT_MKT","AGRWTH","A","2017",3.619871,
"ESP","PPI","TOT_MKT","AGRWTH","A","2018",2.004418,
"ESP","PPI","TOT_MKT","AGRWTH","A","2019",0.1363491,
"ESP","PPI","TOT_MKT","AGRWTH","A","2020",-2.282739,
"ESP","PPI","TOT_MKT","AGRWTH","A","2021",8.836065,
"ESP","PPI","TOT_MKT","AGRWTH","A","2022",17.21645,
"CHE","PPI","TOT_MKT","AGRWTH","A","2003",0.0582964,
"CHE","PPI","TOT_MKT","AGRWTH","A","2004",1.143166,
"CHE","PPI","TOT_MKT","AGRWTH","A","2005",1.238827,
"CHE","PPI","TOT_MKT","AGRWTH","A","2006",1.970602,
"CHE","PPI","TOT_MKT","AGRWTH","A","2007",2.476497,
"CHE","PPI","TOT_MKT","AGRWTH","A","2008",3.092288,
"CHE","PPI","TOT_MKT","AGRWTH","A","2009",-1.640436,
"CHE","PPI","TOT_MKT","AGRWTH","A","2010",-0.2416312,
"CHE","PPI","TOT_MKT","AGRWTH","A","2011",-1.37399,
"CHE","PPI","TOT_MKT","AGRWTH","A","2012",-0.5138264,
"CHE","PPI","TOT_MKT","AGRWTH","A","2013",0.2321758,
"CHE","PPI","TOT_MKT","AGRWTH","A","2014",-0.8810952,
"CHE","PPI","TOT_MKT","AGRWTH","A","2015",-3.757507,
"CHE","PPI","TOT_MKT","AGRWTH","A","2016",-1.503499,
"CHE","PPI","TOT_MKT","AGRWTH","A","2017",-0.419339,
"CHE","PPI","TOT_MKT","AGRWTH","A","2018",1.364769,
"CHE","PPI","TOT_MKT","AGRWTH","A","2019",-0.3792096,
"CHE","PPI","TOT_MKT","AGRWTH","A","2020",-1.537282,
"CHE","PPI","TOT_MKT","AGRWTH","A","2021",1.25905,
"CHE","PPI","TOT_MKT","AGRWTH","A","2022",3.573394,
"GBR","PPI","TOT_MKT","AGRWTH","A","2010",2.170356,
"GBR","PPI","TOT_MKT","AGRWTH","A","2011",4.619405,
"GBR","PPI","TOT_MKT","AGRWTH","A","2012",5.261462,
"GBR","PPI","TOT_MKT","AGRWTH","A","2013",3.14605,
"GBR","PPI","TOT_MKT","AGRWTH","A","2014",-7.688312,
"GBR","PPI","TOT_MKT","AGRWTH","A","2015",-3.529222,
"GBR","PPI","TOT_MKT","AGRWTH","A","2016",2.891667,
"GBR","PPI","TOT_MKT","AGRWTH","A","2017",4.381631,
"GBR","PPI","TOT_MKT","AGRWTH","A","2018",2.653631,
"GBR","PPI","TOT_MKT","AGRWTH","A","2019",2.237339,
"GBR","PPI","TOT_MKT","AGRWTH","A","2020",-0.09611119,
"GBR","PPI","TOT_MKT","AGRWTH","A","2021",3.67794,
"GBR","PPI","TOT_MKT","AGRWTH","A","2022",15.08208,
"USA","PPI","TOT_MKT","AGRWTH","A","2000",4.07328,
"USA","PPI","TOT_MKT","AGRWTH","A","2001",0.7865168,
"USA","PPI","TOT_MKT","AGRWTH","A","2002",-0.6627029,
"USA","PPI","TOT_MKT","AGRWTH","A","2003",2.53133,
"USA","PPI","TOT_MKT","AGRWTH","A","2004",4.299179,
"USA","PPI","TOT_MKT","AGRWTH","A","2005",5.515392,
"USA","PPI","TOT_MKT","AGRWTH","A","2006",4.044646,
"USA","PPI","TOT_MKT","AGRWTH","A","2007",3.818375,
"USA","PPI","TOT_MKT","AGRWTH","A","2008",7.913448,
"USA","PPI","TOT_MKT","AGRWTH","A","2009",-4.939325,
"USA","PPI","TOT_MKT","AGRWTH","A","2010",4.986537,
"USA","PPI","TOT_MKT","AGRWTH","A","2011",7.779994,
"USA","PPI","TOT_MKT","AGRWTH","A","2012",2.110876,
"USA","PPI","TOT_MKT","AGRWTH","A","2013",0.414311,
"USA","PPI","TOT_MKT","AGRWTH","A","2014",0.8166072,
"USA","PPI","TOT_MKT","AGRWTH","A","2015",-5.077375,
"USA","PPI","TOT_MKT","AGRWTH","A","2016",-1.940178,
"USA","PPI","TOT_MKT","AGRWTH","A","2017",3.46249,
"USA","PPI","TOT_MKT","AGRWTH","A","2018",4.537406,
"USA","PPI","TOT_MKT","AGRWTH","A","2019",0.008469193,
"USA","PPI","TOT_MKT","AGRWTH","A","2020",-2.091714,
"USA","PPI","TOT_MKT","AGRWTH","A","2021",12.19271,
"USA","PPI","TOT_MKT","AGRWTH","A","2022",15.40533,
"CHL","PPI","TOT_MKT","AGRWTH","A","2005",2.913207,
"CHL","PPI","TOT_MKT","AGRWTH","A","2006",5.035284,
"CHL","PPI","TOT_MKT","AGRWTH","A","2007",5.99543,
"CHL","PPI","TOT_MKT","AGRWTH","A","2008",15.89088,
"CHL","PPI","TOT_MKT","AGRWTH","A","2009",-3.297719,
"CHL","PPI","TOT_MKT","AGRWTH","A","2010",5.497454,
"CHL","PPI","TOT_MKT","AGRWTH","A","2011",4.624876,
"CHL","PPI","TOT_MKT","AGRWTH","A","2012",0.2529199,
"CHL","PPI","TOT_MKT","AGRWTH","A","2013",2.629756,
"CHL","PPI","TOT_MKT","AGRWTH","A","2014",8.583064,
"CHL","PPI","TOT_MKT","AGRWTH","A","2015",3.573528,
"CHL","PPI","TOT_MKT","AGRWTH","A","2016",0.02870845,
"CHL","PPI","TOT_MKT","AGRWTH","A","2018",4.31786,
"CHL","PPI","TOT_MKT","AGRWTH","A","2019",0.459166,
"CHL","PPI","TOT_MKT","AGRWTH","A","2020",2.336775,
"CHL","PPI","TOT_MKT","AGRWTH","A","2021",11.54274,
"CHL","PPI","TOT_MKT","AGRWTH","A","2022",23.90691,
"COL","PPI","TOT_MKT","AGRWTH","A","2001",8.420203,
"COL","PPI","TOT_MKT","AGRWTH","A","2002",4.644602,
"COL","PPI","TOT_MKT","AGRWTH","A","2003",8.659612,
"COL","PPI","TOT_MKT","AGRWTH","A","2004",5.777136,
"COL","PPI","TOT_MKT","AGRWTH","A","2005",3.501033,
"COL","PPI","TOT_MKT","AGRWTH","A","2006",4.778496,
"COL","PPI","TOT_MKT","AGRWTH","A","2007",1.843382,
"COL","PPI","TOT_MKT","AGRWTH","A","2008",6.381023,
"COL","PPI","TOT_MKT","AGRWTH","A","2009",4.918602,
"COL","PPI","TOT_MKT","AGRWTH","A","2010",1.946398,
"COL","PPI","TOT_MKT","AGRWTH","A","2011",6.401887,
"COL","PPI","TOT_MKT","AGRWTH","A","2012",0.7173964,
"COL","PPI","TOT_MKT","AGRWTH","A","2013",-0.8154034,
"COL","PPI","TOT_MKT","AGRWTH","A","2014",2.375461,
"COL","PPI","TOT_MKT","AGRWTH","A","2015",6.004386,
"COL","PPI","TOT_MKT","AGRWTH","A","2016",5.93397,
"COL","PPI","TOT_MKT","AGRWTH","A","2017",1.288871,
"COL","PPI","TOT_MKT","AGRWTH","A","2018",2.146544,
"COL","PPI","TOT_MKT","AGRWTH","A","2019",4.354181,
"COL","PPI","TOT_MKT","AGRWTH","A","2020",3.329274,
"COL","PPI","TOT_MKT","AGRWTH","A","2021",8.666036,
"COL","PPI","TOT_MKT","AGRWTH","A","2022",18.09246,
"EST","PPI","TOT_MKT","AGRWTH","A","2000",6.11932,
"EST","PPI","TOT_MKT","AGRWTH","A","2001",3.513726,
"EST","PPI","TOT_MKT","AGRWTH","A","2002",-1.072533,
"EST","PPI","TOT_MKT","AGRWTH","A","2003",-0.2279302,
"EST","PPI","TOT_MKT","AGRWTH","A","2004",2.838063,
"EST","PPI","TOT_MKT","AGRWTH","A","2005",2.520506,
"EST","PPI","TOT_MKT","AGRWTH","A","2006",4.592049,
"EST","PPI","TOT_MKT","AGRWTH","A","2007",8.350597,
"EST","PPI","TOT_MKT","AGRWTH","A","2008",5.883218,
"EST","PPI","TOT_MKT","AGRWTH","A","2009",-2.354494,
"EST","PPI","TOT_MKT","AGRWTH","A","2010",3.656021,
"EST","PPI","TOT_MKT","AGRWTH","A","2011",4.78968,
"EST","PPI","TOT_MKT","AGRWTH","A","2012",1.977605,
"EST","PPI","TOT_MKT","AGRWTH","A","2013",1.22006,
"EST","PPI","TOT_MKT","AGRWTH","A","2014",-0.6788048,
"EST","PPI","TOT_MKT","AGRWTH","A","2015",-1.916198,
"EST","PPI","TOT_MKT","AGRWTH","A","2016",-0.08465746,
"EST","PPI","TOT_MKT","AGRWTH","A","2017",3.982272,
"EST","PPI","TOT_MKT","AGRWTH","A","2018",1.215996,
"EST","PPI","TOT_MKT","AGRWTH","A","2019",-0.6247556,
"EST","PPI","TOT_MKT","AGRWTH","A","2020",-1.633406,
"EST","PPI","TOT_MKT","AGRWTH","A","2021",9.249288,
"EST","PPI","TOT_MKT","AGRWTH","A","2022",19.44332,
"LVA","PPI","TOT_MKT","AGRWTH","A","2000",2.225575,
"LVA","PPI","TOT_MKT","AGRWTH","A","2001",1.087604,
"LVA","PPI","TOT_MKT","AGRWTH","A","2002",0.3684599,
"LVA","PPI","TOT_MKT","AGRWTH","A","2003",3.597651,
"LVA","PPI","TOT_MKT","AGRWTH","A","2004",7.866761,
"LVA","PPI","TOT_MKT","AGRWTH","A","2005",9.040736,
"LVA","PPI","TOT_MKT","AGRWTH","A","2006",9.496264,
"LVA","PPI","TOT_MKT","AGRWTH","A","2007",15.30927,
"LVA","PPI","TOT_MKT","AGRWTH","A","2008",8.303904,
"LVA","PPI","TOT_MKT","AGRWTH","A","2009",-7.490967,
"LVA","PPI","TOT_MKT","AGRWTH","A","2010",3.629608,
"LVA","PPI","TOT_MKT","AGRWTH","A","2011",6.775143,
"LVA","PPI","TOT_MKT","AGRWTH","A","2012",1.808007,
"LVA","PPI","TOT_MKT","AGRWTH","A","2013",2.071882,
"LVA","PPI","TOT_MKT","AGRWTH","A","2014",0.3811102,
"LVA","PPI","TOT_MKT","AGRWTH","A","2015",-0.9739188,
"LVA","PPI","TOT_MKT","AGRWTH","A","2016",-1.441907,
"LVA","PPI","TOT_MKT","AGRWTH","A","2017",3.154334,
"LVA","PPI","TOT_MKT","AGRWTH","A","2018",3.951468,
"LVA","PPI","TOT_MKT","AGRWTH","A","2019",0.7492114,
"LVA","PPI","TOT_MKT","AGRWTH","A","2020",-0.7827789,
"LVA","PPI","TOT_MKT","AGRWTH","A","2021",12.49704,
"LVA","PPI","TOT_MKT","AGRWTH","A","2022",19.06165,
"LTU","PPI","TOT_MKT","AGRWTH","A","2000",17.46797,
"LTU","PPI","TOT_MKT","AGRWTH","A","2001",-3.647238,
"LTU","PPI","TOT_MKT","AGRWTH","A","2002",-3.80964,
"LTU","PPI","TOT_MKT","AGRWTH","A","2003",-0.417563,
"LTU","PPI","TOT_MKT","AGRWTH","A","2004",7.585769,
"LTU","PPI","TOT_MKT","AGRWTH","A","2005",13.19239,
"LTU","PPI","TOT_MKT","AGRWTH","A","2006",7.042988,
"LTU","PPI","TOT_MKT","AGRWTH","A","2007",5.965494,
"LTU","PPI","TOT_MKT","AGRWTH","A","2008",17.4133,
"LTU","PPI","TOT_MKT","AGRWTH","A","2009",-16.3115,
"LTU","PPI","TOT_MKT","AGRWTH","A","2010",11.32747,
"LTU","PPI","TOT_MKT","AGRWTH","A","2011",14.73259,
"LTU","PPI","TOT_MKT","AGRWTH","A","2012",4.133685,
"LTU","PPI","TOT_MKT","AGRWTH","A","2013",-3.054617,
"LTU","PPI","TOT_MKT","AGRWTH","A","2014",-4.399593,
"LTU","PPI","TOT_MKT","AGRWTH","A","2015",-8.869987,
"LTU","PPI","TOT_MKT","AGRWTH","A","2016",-4.858333,
"LTU","PPI","TOT_MKT","AGRWTH","A","2017",6.026102,
"LTU","PPI","TOT_MKT","AGRWTH","A","2018",5.518381,
"LTU","PPI","TOT_MKT","AGRWTH","A","2019",0.03914507,
"LTU","PPI","TOT_MKT","AGRWTH","A","2020",-9.578964,
"LTU","PPI","TOT_MKT","AGRWTH","A","2021",8.741561,
"LTU","PPI","TOT_MKT","AGRWTH","A","2022",22.34957,
"SVN","PPI","TOT_MKT","AGRWTH","A","2000",7.450621,
"SVN","PPI","TOT_MKT","AGRWTH","A","2001",7.49405,
"SVN","PPI","TOT_MKT","AGRWTH","A","2002",3.496341,
"SVN","PPI","TOT_MKT","AGRWTH","A","2003",1.290776,
"SVN","PPI","TOT_MKT","AGRWTH","A","2004",2.353533,
"SVN","PPI","TOT_MKT","AGRWTH","A","2005",2.029185,
"SVN","PPI","TOT_MKT","AGRWTH","A","2006",2.230569,
"SVN","PPI","TOT_MKT","AGRWTH","A","2007",3.60918,
"SVN","PPI","TOT_MKT","AGRWTH","A","2008",3.507097,
"SVN","PPI","TOT_MKT","AGRWTH","A","2009",-2.124146,
"SVN","PPI","TOT_MKT","AGRWTH","A","2010",2.151397,
"SVN","PPI","TOT_MKT","AGRWTH","A","2011",4.720023,
"SVN","PPI","TOT_MKT","AGRWTH","A","2012",0.8885346,
"SVN","PPI","TOT_MKT","AGRWTH","A","2013",0.08066931,
"SVN","PPI","TOT_MKT","AGRWTH","A","2014",-0.3082906,
"SVN","PPI","TOT_MKT","AGRWTH","A","2015",0.02500625,
"SVN","PPI","TOT_MKT","AGRWTH","A","2016",-1.2675,
"SVN","PPI","TOT_MKT","AGRWTH","A","2017",2.42659,
"SVN","PPI","TOT_MKT","AGRWTH","A","2018",1.994166,
"SVN","PPI","TOT_MKT","AGRWTH","A","2019",0.1050301,
"SVN","PPI","TOT_MKT","AGRWTH","A","2020",-0.4769822,
"SVN","PPI","TOT_MKT","AGRWTH","A","2021",5.703373,
"SVN","PPI","TOT_MKT","AGRWTH","A","2022",16.98249,
"EA19","PPI","TOT_MKT","AGRWTH","A","2001",1.255934,
"EA19","PPI","TOT_MKT","AGRWTH","A","2002",-0.03906631,
"EA19","PPI","TOT_MKT","AGRWTH","A","2003",-0.1465559,
"EA19","PPI","TOT_MKT","AGRWTH","A","2004",1.986301,
"EA19","PPI","TOT_MKT","AGRWTH","A","2005",2.782308,
"EA19","PPI","TOT_MKT","AGRWTH","A","2006",2.856343,
"EA19","PPI","TOT_MKT","AGRWTH","A","2007",2.277884,
"EA19","PPI","TOT_MKT","AGRWTH","A","2008",3.629104,
"EA19","PPI","TOT_MKT","AGRWTH","A","2009",-4.341125,
"EA19","PPI","TOT_MKT","AGRWTH","A","2010",3.374508,
"EA19","PPI","TOT_MKT","AGRWTH","A","2011",4.693047,
"EA19","PPI","TOT_MKT","AGRWTH","A","2012",1.761641,
"EA19","PPI","TOT_MKT","AGRWTH","A","2013",-0.390117,
"EA19","PPI","TOT_MKT","AGRWTH","A","2014",-0.8322454,
"EA19","PPI","TOT_MKT","AGRWTH","A","2015",-1.267073,
"EA19","PPI","TOT_MKT","AGRWTH","A","2016",-1.35,
"EA19","PPI","TOT_MKT","AGRWTH","A","2017",2.593343,
"EA19","PPI","TOT_MKT","AGRWTH","A","2018",1.88555,
"EA19","PPI","TOT_MKT","AGRWTH","A","2019",0.5172135,
"EA19","PPI","TOT_MKT","AGRWTH","A","2020",-1.849172,
"EA19","PPI","TOT_MKT","AGRWTH","A","2021",6.323722,
"EA19","PPI","TOT_MKT","AGRWTH","A","2022",15.35439,
"CRI","PPI","TOT_MKT","AGRWTH","A","2001",6.180894,
"CRI","PPI","TOT_MKT","AGRWTH","A","2002",8.139138,
"CRI","PPI","TOT_MKT","AGRWTH","A","2003",11.39882,
"CRI","PPI","TOT_MKT","AGRWTH","A","2004",13.95975,
"CRI","PPI","TOT_MKT","AGRWTH","A","2005",14.3618,
"CRI","PPI","TOT_MKT","AGRWTH","A","2006",13.45673,
"CRI","PPI","TOT_MKT","AGRWTH","A","2007",11.4208,
"CRI","PPI","TOT_MKT","AGRWTH","A","2008",18.89093,
"CRI","PPI","TOT_MKT","AGRWTH","A","2009",5.127504,
"CRI","PPI","TOT_MKT","AGRWTH","A","2010",0.4283184,
"CRI","PPI","TOT_MKT","AGRWTH","A","2011",7.622762,
"CRI","PPI","TOT_MKT","AGRWTH","A","2012",1.91018,
"CRI","PPI","TOT_MKT","AGRWTH","A","2013",0.04336922,
"CRI","PPI","TOT_MKT","AGRWTH","A","2014",5.868019,
"CRI","PPI","TOT_MKT","AGRWTH","A","2015",0.5690596,
"CRI","PPI","TOT_MKT","AGRWTH","A","2016",-0.7252297,
"CRI","PPI","TOT_MKT","AGRWTH","A","2017",3.598202,
"CRI","PPI","TOT_MKT","AGRWTH","A","2018",3.011245,
"CRI","PPI","TOT_MKT","AGRWTH","A","2019",1.973638,
"CRI","PPI","TOT_MKT","AGRWTH","A","2020",0.1542196,
"CRI","PPI","TOT_MKT","AGRWTH","A","2021",9.703081,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2001",1.36,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2002",-0.08879242,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2003",0.08887134,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2004",2.308603,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2005",2.70974,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2006",2.826026,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2007",2.30095,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2008",3.507676,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2009",-3.699233,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2010",3.098138,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2011",4.724683,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2012",1.890861,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2013",-0.3825493,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2014",-0.6863306,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2015",-1.258741,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2016",-1.341443,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2017",2.626467,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2018",2.065504,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2019",0.6772555,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2020",-1.657724,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2021",6.506515,
"EU27_2020","PPI","TOT_MKT","AGRWTH","A","2022",15.75044,
