LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,QGDP,TOT,PC_CHGPP,A,2019,3.451080729,
SVN,QGDP,TOT,PC_CHGPP,A,2020,-4.321370438,
SVN,QGDP,TOT,PC_CHGPP,A,2021,8.211061724,
SVN,QGDP,TOT,PC_CHGPP,A,2022,5.374553315,
GBR,QGDP,TOT,PC_CHGPP,A,2000,4.092653474,
GBR,QGDP,TOT,PC_CHGPP,A,2001,2.157428168,
GBR,QGDP,TOT,PC_CHGPP,A,2002,1.770765291,
GBR,QGDP,TOT,PC_CHGPP,A,2003,3.123053337,
GBR,QGDP,TOT,PC_CHGPP,A,2004,2.344971459,
GBR,QGDP,TOT,PC_CHGPP,A,2005,2.668337668,
GBR,QGDP,TOT,PC_CHGPP,A,2006,2.160405278,
GBR,QGDP,TOT,PC_CHGPP,A,2007,2.563460517,
GBR,QGDP,TOT,PC_CHGPP,A,2008,-0.154344364,
GBR,QGDP,TOT,PC_CHGPP,A,2009,-4.510485573,
GBR,QGDP,TOT,PC_CHGPP,A,2010,2.430072889,
GBR,QGDP,TOT,PC_CHGPP,A,2011,1.067610916,
GBR,QGDP,TOT,PC_CHGPP,A,2012,1.448456743,
GBR,QGDP,TOT,PC_CHGPP,A,2013,1.819863367,
GBR,QGDP,TOT,PC_CHGPP,A,2014,3.199702638,
GBR,QGDP,TOT,PC_CHGPP,A,2015,2.393103192,
GBR,QGDP,TOT,PC_CHGPP,A,2016,2.165206236,
GBR,QGDP,TOT,PC_CHGPP,A,2017,2.44357044,
GBR,QGDP,TOT,PC_CHGPP,A,2018,1.705021022,
GBR,QGDP,TOT,PC_CHGPP,A,2019,1.60430866,
GBR,QGDP,TOT,PC_CHGPP,A,2020,-11.03085847,
GBR,QGDP,TOT,PC_CHGPP,A,2021,7.597470975,
GBR,QGDP,TOT,PC_CHGPP,A,2022,4.045431593,
AUS,QGDP,TOT,PC_CHGPP,A,2000,3.388544793,
AUS,QGDP,TOT,PC_CHGPP,A,2001,2.738354119,
AUS,QGDP,TOT,PC_CHGPP,A,2002,4.016771719,
AUS,QGDP,TOT,PC_CHGPP,A,2003,3.13962852,
AUS,QGDP,TOT,PC_CHGPP,A,2004,3.955919475,
AUS,QGDP,TOT,PC_CHGPP,A,2005,3.012946532,
AUS,QGDP,TOT,PC_CHGPP,A,2006,2.685097386,
AUS,QGDP,TOT,PC_CHGPP,A,2007,4.374535719,
AUS,QGDP,TOT,PC_CHGPP,A,2008,2.417800485,
AUS,QGDP,TOT,PC_CHGPP,A,2009,1.981399861,
AUS,QGDP,TOT,PC_CHGPP,A,2010,2.484017245,
AUS,QGDP,TOT,PC_CHGPP,A,2011,2.659461789,
AUS,QGDP,TOT,PC_CHGPP,A,2012,3.895451748,
AUS,QGDP,TOT,PC_CHGPP,A,2013,2.168080482,
AUS,QGDP,TOT,PC_CHGPP,A,2014,2.527833587,
AUS,QGDP,TOT,PC_CHGPP,A,2015,2.268946152,
AUS,QGDP,TOT,PC_CHGPP,A,2016,2.684297641,
AUS,QGDP,TOT,PC_CHGPP,A,2017,2.425226615,
AUS,QGDP,TOT,PC_CHGPP,A,2018,2.84451097,
AUS,QGDP,TOT,PC_CHGPP,A,2019,1.921714637,
AUS,QGDP,TOT,PC_CHGPP,A,2020,-1.856707716,
AUS,QGDP,TOT,PC_CHGPP,A,2021,5.239895051,
AUS,QGDP,TOT,PC_CHGPP,A,2022,3.628971349,
USA,QGDP,TOT,PC_CHGPP,A,2000,4.077157027,
USA,QGDP,TOT,PC_CHGPP,A,2001,0.954341708,
USA,QGDP,TOT,PC_CHGPP,A,2002,1.695943059,
USA,QGDP,TOT,PC_CHGPP,A,2003,2.796206017,
USA,QGDP,TOT,PC_CHGPP,A,2004,3.852554963,
USA,QGDP,TOT,PC_CHGPP,A,2005,3.483219368,
USA,QGDP,TOT,PC_CHGPP,A,2006,2.782811652,
USA,QGDP,TOT,PC_CHGPP,A,2007,2.010507907,
USA,QGDP,TOT,PC_CHGPP,A,2008,0.122188025,
USA,QGDP,TOT,PC_CHGPP,A,2009,-2.59988965,
USA,QGDP,TOT,PC_CHGPP,A,2010,2.70885827,
USA,QGDP,TOT,PC_CHGPP,A,2011,1.549895453,
USA,QGDP,TOT,PC_CHGPP,A,2012,2.280686056,
USA,QGDP,TOT,PC_CHGPP,A,2013,1.841873093,
USA,QGDP,TOT,PC_CHGPP,A,2014,2.287780463,
USA,QGDP,TOT,PC_CHGPP,A,2015,2.70636723,
USA,QGDP,TOT,PC_CHGPP,A,2016,1.667473127,
USA,QGDP,TOT,PC_CHGPP,A,2017,2.241920887,
USA,QGDP,TOT,PC_CHGPP,A,2018,2.945383718,
USA,QGDP,TOT,PC_CHGPP,A,2019,2.294439275,
USA,QGDP,TOT,PC_CHGPP,A,2020,-2.767955735,
USA,QGDP,TOT,PC_CHGPP,A,2021,5.946623325,
USA,QGDP,TOT,PC_CHGPP,A,2022,2.068186606,
IND,QGDP,TOT,PC_CHGPP,A,2000,5.692716,E
IND,QGDP,TOT,PC_CHGPP,A,2001,3.884911,E
IND,QGDP,TOT,PC_CHGPP,A,2002,4.558208,E
IND,QGDP,TOT,PC_CHGPP,A,2003,6.851801,E
IND,QGDP,TOT,PC_CHGPP,A,2004,7.897005,E
IND,QGDP,TOT,PC_CHGPP,A,2005,9.210891,E
IND,QGDP,TOT,PC_CHGPP,A,2006,9.392647,E
IND,QGDP,TOT,PC_CHGPP,A,2007,10.077711,E
IND,QGDP,TOT,PC_CHGPP,A,2008,6.186894,E
IND,QGDP,TOT,PC_CHGPP,A,2009,5.037699,E
IND,QGDP,TOT,PC_CHGPP,A,2010,10.997342,E
IND,QGDP,TOT,PC_CHGPP,A,2011,7.871777,E
IND,QGDP,TOT,PC_CHGPP,A,2012,4.92565,
IND,QGDP,TOT,PC_CHGPP,A,2013,6.125915,
IND,QGDP,TOT,PC_CHGPP,A,2014,6.96291,
IND,QGDP,TOT,PC_CHGPP,A,2015,7.480051,
IND,QGDP,TOT,PC_CHGPP,A,2016,9.002096,
IND,QGDP,TOT,PC_CHGPP,A,2017,6.09917,
IND,QGDP,TOT,PC_CHGPP,A,2018,7.27671,
IND,QGDP,TOT,PC_CHGPP,A,2019,4.59265,
IND,QGDP,TOT,PC_CHGPP,A,2020,-6.01143,
IND,QGDP,TOT,PC_CHGPP,A,2021,8.93384,
IND,QGDP,TOT,PC_CHGPP,A,2022,6.70701,
IRL,QGDP,TOT,PC_CHGPP,A,2000,9.403524375,
IRL,QGDP,TOT,PC_CHGPP,A,2001,5.305821819,
IRL,QGDP,TOT,PC_CHGPP,A,2002,5.899366516,
IRL,QGDP,TOT,PC_CHGPP,A,2003,3.014091666,
IRL,QGDP,TOT,PC_CHGPP,A,2004,6.788446997,
IRL,QGDP,TOT,PC_CHGPP,A,2005,5.73955238,
IRL,QGDP,TOT,PC_CHGPP,A,2006,4.987854669,
IRL,QGDP,TOT,PC_CHGPP,A,2007,5.310117001,
IRL,QGDP,TOT,PC_CHGPP,A,2008,-4.484069825,
IRL,QGDP,TOT,PC_CHGPP,A,2009,-5.095781697,
IRL,QGDP,TOT,PC_CHGPP,A,2010,1.682972204,
IRL,QGDP,TOT,PC_CHGPP,A,2011,0.833828031,
IRL,QGDP,TOT,PC_CHGPP,A,2012,-0.005541446,
IRL,QGDP,TOT,PC_CHGPP,A,2013,1.125690649,
IRL,QGDP,TOT,PC_CHGPP,A,2014,8.649351226,
IRL,QGDP,TOT,PC_CHGPP,A,2015,24.37044617,
IRL,QGDP,TOT,PC_CHGPP,A,2016,2.006654044,
IRL,QGDP,TOT,PC_CHGPP,A,2017,9.005342997,
IRL,QGDP,TOT,PC_CHGPP,A,2018,8.527540805,
IRL,QGDP,TOT,PC_CHGPP,A,2019,5.440936476,
IRL,QGDP,TOT,PC_CHGPP,A,2020,6.184537758,
IRL,QGDP,TOT,PC_CHGPP,A,2021,13.5882468,
IRL,QGDP,TOT,PC_CHGPP,A,2022,11.96964273,
LVA,QGDP,TOT,PC_CHGPP,A,2000,5.67573353,
LVA,QGDP,TOT,PC_CHGPP,A,2001,6.323522095,
LVA,QGDP,TOT,PC_CHGPP,A,2002,7.088121174,
LVA,QGDP,TOT,PC_CHGPP,A,2003,8.422861691,
LVA,QGDP,TOT,PC_CHGPP,A,2004,8.284139866,
LVA,QGDP,TOT,PC_CHGPP,A,2005,10.72036596,
LVA,QGDP,TOT,PC_CHGPP,A,2006,11.97183569,
LVA,QGDP,TOT,PC_CHGPP,A,2007,9.941921628,
LVA,QGDP,TOT,PC_CHGPP,A,2008,-3.249120723,
LVA,QGDP,TOT,PC_CHGPP,A,2009,-14.26014004,
LVA,QGDP,TOT,PC_CHGPP,A,2010,-4.455558039,
LVA,QGDP,TOT,PC_CHGPP,A,2011,2.57370729,
LVA,QGDP,TOT,PC_CHGPP,A,2012,7.042242125,
LVA,QGDP,TOT,PC_CHGPP,A,2013,2.007975668,
LVA,QGDP,TOT,PC_CHGPP,A,2014,1.902163904,
LVA,QGDP,TOT,PC_CHGPP,A,2015,3.885260054,
LVA,QGDP,TOT,PC_CHGPP,A,2016,2.368618816,
LVA,QGDP,TOT,PC_CHGPP,A,2017,3.312475804,
LVA,QGDP,TOT,PC_CHGPP,A,2018,3.991850503,
LVA,QGDP,TOT,PC_CHGPP,A,2019,2.569700187,
LVA,QGDP,TOT,PC_CHGPP,A,2020,-2.202985418,
LVA,QGDP,TOT,PC_CHGPP,A,2021,4.064019942,
LVA,QGDP,TOT,PC_CHGPP,A,2022,1.976185961,
ZAF,QGDP,TOT,PC_CHGPP,A,2000,4.200000006,
ZAF,QGDP,TOT,PC_CHGPP,A,2001,2.699999994,
ZAF,QGDP,TOT,PC_CHGPP,A,2002,3.700374406,
ZAF,QGDP,TOT,PC_CHGPP,A,2003,2.949075464,
ZAF,QGDP,TOT,PC_CHGPP,A,2004,4.55455991,
ZAF,QGDP,TOT,PC_CHGPP,A,2005,5.277051973,
ZAF,QGDP,TOT,PC_CHGPP,A,2006,5.603806115,
ZAF,QGDP,TOT,PC_CHGPP,A,2007,5.360473792,
ZAF,QGDP,TOT,PC_CHGPP,A,2008,3.191044627,
ZAF,QGDP,TOT,PC_CHGPP,A,2009,-1.538088961,
ZAF,QGDP,TOT,PC_CHGPP,A,2010,3.03973231,
ZAF,QGDP,TOT,PC_CHGPP,A,2011,3.168556279,
ZAF,QGDP,TOT,PC_CHGPP,A,2012,2.396232387,
ZAF,QGDP,TOT,PC_CHGPP,A,2013,2.485468003,
ZAF,QGDP,TOT,PC_CHGPP,A,2014,1.413826459,
ZAF,QGDP,TOT,PC_CHGPP,A,2015,1.321862223,
ZAF,QGDP,TOT,PC_CHGPP,A,2016,0.664552337,
ZAF,QGDP,TOT,PC_CHGPP,A,2017,1.157946943,
ZAF,QGDP,TOT,PC_CHGPP,A,2018,1.522329373,
ZAF,QGDP,TOT,PC_CHGPP,A,2019,0.303453216,
ZAF,QGDP,TOT,PC_CHGPP,A,2020,-6.342471122,
ZAF,QGDP,TOT,PC_CHGPP,A,2021,4.913096667,
ZAF,QGDP,TOT,PC_CHGPP,A,2022,2.042299366,
CZE,QGDP,TOT,PC_CHGPP,A,2000,4.001028635,
CZE,QGDP,TOT,PC_CHGPP,A,2001,3.042976563,
CZE,QGDP,TOT,PC_CHGPP,A,2002,1.569855328,
CZE,QGDP,TOT,PC_CHGPP,A,2003,3.583688459,
CZE,QGDP,TOT,PC_CHGPP,A,2004,4.814261001,
CZE,QGDP,TOT,PC_CHGPP,A,2005,6.60161753,
CZE,QGDP,TOT,PC_CHGPP,A,2006,6.766932681,
CZE,QGDP,TOT,PC_CHGPP,A,2007,5.570338859,
CZE,QGDP,TOT,PC_CHGPP,A,2008,2.686411951,
CZE,QGDP,TOT,PC_CHGPP,A,2009,-4.657331092,
CZE,QGDP,TOT,PC_CHGPP,A,2010,2.434902159,
CZE,QGDP,TOT,PC_CHGPP,A,2011,1.760359624,
CZE,QGDP,TOT,PC_CHGPP,A,2012,-0.785004299,
CZE,QGDP,TOT,PC_CHGPP,A,2013,-0.045903674,
CZE,QGDP,TOT,PC_CHGPP,A,2014,2.262102897,
CZE,QGDP,TOT,PC_CHGPP,A,2015,5.388380838,
CZE,QGDP,TOT,PC_CHGPP,A,2016,2.53728452,
CZE,QGDP,TOT,PC_CHGPP,A,2017,5.168724304,
CZE,QGDP,TOT,PC_CHGPP,A,2018,3.22008807,
CZE,QGDP,TOT,PC_CHGPP,A,2019,3.029878663,
CZE,QGDP,TOT,PC_CHGPP,A,2020,-5.502967961,
CZE,QGDP,TOT,PC_CHGPP,A,2021,3.552722062,
CZE,QGDP,TOT,PC_CHGPP,A,2022,2.441923593,
DEU,QGDP,TOT,PC_CHGPP,A,2000,2.903186555,
DEU,QGDP,TOT,PC_CHGPP,A,2001,1.687438351,
DEU,QGDP,TOT,PC_CHGPP,A,2002,-0.200879192,
DEU,QGDP,TOT,PC_CHGPP,A,2003,-0.703033283,
DEU,QGDP,TOT,PC_CHGPP,A,2004,1.183935935,
DEU,QGDP,TOT,PC_CHGPP,A,2005,0.725858156,
DEU,QGDP,TOT,PC_CHGPP,A,2006,3.813558799,
DEU,QGDP,TOT,PC_CHGPP,A,2007,2.982091061,
DEU,QGDP,TOT,PC_CHGPP,A,2008,0.959853255,
DEU,QGDP,TOT,PC_CHGPP,A,2009,-5.696354358,
DEU,QGDP,TOT,PC_CHGPP,A,2010,4.185545569,
DEU,QGDP,TOT,PC_CHGPP,A,2011,3.914107461,
DEU,QGDP,TOT,PC_CHGPP,A,2012,0.426366606,
DEU,QGDP,TOT,PC_CHGPP,A,2013,0.432370587,
DEU,QGDP,TOT,PC_CHGPP,A,2014,2.217380896,
DEU,QGDP,TOT,PC_CHGPP,A,2015,1.486781784,
DEU,QGDP,TOT,PC_CHGPP,A,2016,2.22999986,
DEU,QGDP,TOT,PC_CHGPP,A,2017,2.680231105,
DEU,QGDP,TOT,PC_CHGPP,A,2018,0.983613779,
DEU,QGDP,TOT,PC_CHGPP,A,2019,1.054220686,P
DEU,QGDP,TOT,PC_CHGPP,A,2020,-3.692121012,P
DEU,QGDP,TOT,PC_CHGPP,A,2021,2.624436468,P
DEU,QGDP,TOT,PC_CHGPP,A,2022,1.778082486,P
POL,QGDP,TOT,PC_CHGPP,A,2000,4.560918972,
POL,QGDP,TOT,PC_CHGPP,A,2001,1.258492739,
POL,QGDP,TOT,PC_CHGPP,A,2002,2.035825364,
POL,QGDP,TOT,PC_CHGPP,A,2003,3.498419268,
POL,QGDP,TOT,PC_CHGPP,A,2004,4.982799983,
POL,QGDP,TOT,PC_CHGPP,A,2005,3.506743281,
POL,QGDP,TOT,PC_CHGPP,A,2006,6.131103304,
POL,QGDP,TOT,PC_CHGPP,A,2007,7.06149951,
POL,QGDP,TOT,PC_CHGPP,A,2008,4.199960469,
POL,QGDP,TOT,PC_CHGPP,A,2009,2.832258512,
POL,QGDP,TOT,PC_CHGPP,A,2010,2.934708835,
POL,QGDP,TOT,PC_CHGPP,A,2011,5.042126317,
POL,QGDP,TOT,PC_CHGPP,A,2012,1.54525434,
POL,QGDP,TOT,PC_CHGPP,A,2013,0.856588253,
POL,QGDP,TOT,PC_CHGPP,A,2014,3.83700902,
POL,QGDP,TOT,PC_CHGPP,A,2015,4.383287536,
POL,QGDP,TOT,PC_CHGPP,A,2016,2.953526179,
POL,QGDP,TOT,PC_CHGPP,A,2017,5.139996249,
POL,QGDP,TOT,PC_CHGPP,A,2018,5.94518432,
POL,QGDP,TOT,PC_CHGPP,A,2019,4.450004582,
POL,QGDP,TOT,PC_CHGPP,A,2020,-2.020113167,
POL,QGDP,TOT,PC_CHGPP,A,2021,6.84778488,
POL,QGDP,TOT,PC_CHGPP,A,2022,4.922383337,E
CHE,QGDP,TOT,PC_CHGPP,A,2000,3.958719851,
CHE,QGDP,TOT,PC_CHGPP,A,2001,1.575661985,
CHE,QGDP,TOT,PC_CHGPP,A,2002,-0.073217203,
CHE,QGDP,TOT,PC_CHGPP,A,2003,-0.03239846,
CHE,QGDP,TOT,PC_CHGPP,A,2004,2.701709179,
CHE,QGDP,TOT,PC_CHGPP,A,2005,2.749699106,
CHE,QGDP,TOT,PC_CHGPP,A,2006,4.073628484,
CHE,QGDP,TOT,PC_CHGPP,A,2007,3.916375652,
CHE,QGDP,TOT,PC_CHGPP,A,2008,2.807983703,
CHE,QGDP,TOT,PC_CHGPP,A,2009,-2.297374595,
CHE,QGDP,TOT,PC_CHGPP,A,2010,3.243397242,
CHE,QGDP,TOT,PC_CHGPP,A,2011,1.813108293,
CHE,QGDP,TOT,PC_CHGPP,A,2012,1.179253729,
CHE,QGDP,TOT,PC_CHGPP,A,2013,1.792144134,
CHE,QGDP,TOT,PC_CHGPP,A,2014,2.349881292,
CHE,QGDP,TOT,PC_CHGPP,A,2015,1.64462762,
CHE,QGDP,TOT,PC_CHGPP,A,2016,2.068689677,
CHE,QGDP,TOT,PC_CHGPP,A,2017,1.362799646,
CHE,QGDP,TOT,PC_CHGPP,A,2018,2.860445751,
CHE,QGDP,TOT,PC_CHGPP,A,2019,1.141982248,
CHE,QGDP,TOT,PC_CHGPP,A,2020,-2.37556323,
CHE,QGDP,TOT,PC_CHGPP,A,2021,4.221716561,
CHE,QGDP,TOT,PC_CHGPP,A,2022,2.059232502,
NLD,QGDP,TOT,PC_CHGPP,A,2000,4.199320479,
NLD,QGDP,TOT,PC_CHGPP,A,2001,2.327949597,
NLD,QGDP,TOT,PC_CHGPP,A,2002,0.216832428,
NLD,QGDP,TOT,PC_CHGPP,A,2003,0.157370835,
NLD,QGDP,TOT,PC_CHGPP,A,2004,1.983026748,
NLD,QGDP,TOT,PC_CHGPP,A,2005,2.046850215,
NLD,QGDP,TOT,PC_CHGPP,A,2006,3.461742971,
NLD,QGDP,TOT,PC_CHGPP,A,2007,3.772020443,
NLD,QGDP,TOT,PC_CHGPP,A,2008,2.171887323,
NLD,QGDP,TOT,PC_CHGPP,A,2009,-3.667206604,
NLD,QGDP,TOT,PC_CHGPP,A,2010,1.3409776,
NLD,QGDP,TOT,PC_CHGPP,A,2011,1.549663218,
NLD,QGDP,TOT,PC_CHGPP,A,2012,-1.031171307,
NLD,QGDP,TOT,PC_CHGPP,A,2013,-0.126992858,
NLD,QGDP,TOT,PC_CHGPP,A,2014,1.424084034,
NLD,QGDP,TOT,PC_CHGPP,A,2015,1.958275892,
NLD,QGDP,TOT,PC_CHGPP,A,2016,2.191714,
NLD,QGDP,TOT,PC_CHGPP,A,2017,2.910989684,
NLD,QGDP,TOT,PC_CHGPP,A,2018,2.360717729,
NLD,QGDP,TOT,PC_CHGPP,A,2019,1.955694414,
NLD,QGDP,TOT,PC_CHGPP,A,2020,-3.884818142,P
NLD,QGDP,TOT,PC_CHGPP,A,2021,4.863552785,P
NLD,QGDP,TOT,PC_CHGPP,A,2022,4.475570606,P
MEX,QGDP,TOT,PC_CHGPP,A,2000,4.942453694,
MEX,QGDP,TOT,PC_CHGPP,A,2001,-0.404390111,
MEX,QGDP,TOT,PC_CHGPP,A,2002,-0.039844485,
MEX,QGDP,TOT,PC_CHGPP,A,2003,1.446382699,
MEX,QGDP,TOT,PC_CHGPP,A,2004,3.920590802,
MEX,QGDP,TOT,PC_CHGPP,A,2005,2.307807062,
MEX,QGDP,TOT,PC_CHGPP,A,2006,4.495077898,
MEX,QGDP,TOT,PC_CHGPP,A,2007,2.291445728,
MEX,QGDP,TOT,PC_CHGPP,A,2008,1.14358458,
MEX,QGDP,TOT,PC_CHGPP,A,2009,-5.285744156,
MEX,QGDP,TOT,PC_CHGPP,A,2010,5.118118147,
MEX,QGDP,TOT,PC_CHGPP,A,2011,3.66300793,
MEX,QGDP,TOT,PC_CHGPP,A,2012,3.642322664,
MEX,QGDP,TOT,PC_CHGPP,A,2013,1.354091996,
MEX,QGDP,TOT,PC_CHGPP,A,2014,2.849773245,
MEX,QGDP,TOT,PC_CHGPP,A,2015,3.293151534,
MEX,QGDP,TOT,PC_CHGPP,A,2016,2.630532421,
MEX,QGDP,TOT,PC_CHGPP,A,2017,2.113129118,
MEX,QGDP,TOT,PC_CHGPP,A,2018,2.194994739,
MEX,QGDP,TOT,PC_CHGPP,A,2019,-0.199047786,P
MEX,QGDP,TOT,PC_CHGPP,A,2020,-7.98791233,P
MEX,QGDP,TOT,PC_CHGPP,A,2021,4.720565286,P
MEX,QGDP,TOT,PC_CHGPP,A,2022,3.062380196,P
ISR,QGDP,TOT,PC_CHGPP,A,2000,8.771587246,
ISR,QGDP,TOT,PC_CHGPP,A,2001,0.112946312,
ISR,QGDP,TOT,PC_CHGPP,A,2002,-0.076636179,
ISR,QGDP,TOT,PC_CHGPP,A,2003,1.285691852,
ISR,QGDP,TOT,PC_CHGPP,A,2004,4.743227545,
ISR,QGDP,TOT,PC_CHGPP,A,2005,4.402231697,
ISR,QGDP,TOT,PC_CHGPP,A,2006,5.396662477,
ISR,QGDP,TOT,PC_CHGPP,A,2007,6.067212668,
ISR,QGDP,TOT,PC_CHGPP,A,2008,3.289330749,
ISR,QGDP,TOT,PC_CHGPP,A,2009,0.752135441,
ISR,QGDP,TOT,PC_CHGPP,A,2010,5.662519512,
ISR,QGDP,TOT,PC_CHGPP,A,2011,5.673287762,
ISR,QGDP,TOT,PC_CHGPP,A,2012,2.589792628,
ISR,QGDP,TOT,PC_CHGPP,A,2013,4.491678894,
ISR,QGDP,TOT,PC_CHGPP,A,2014,4.171771702,
ISR,QGDP,TOT,PC_CHGPP,A,2015,2.214306458,
ISR,QGDP,TOT,PC_CHGPP,A,2016,4.521665298,
ISR,QGDP,TOT,PC_CHGPP,A,2017,4.368317476,
ISR,QGDP,TOT,PC_CHGPP,A,2018,4.177550625,
ISR,QGDP,TOT,PC_CHGPP,A,2019,4.123368087,
ISR,QGDP,TOT,PC_CHGPP,A,2020,-1.77538501,
ISR,QGDP,TOT,PC_CHGPP,A,2021,8.538596026,
ISR,QGDP,TOT,PC_CHGPP,A,2022,6.38446154,
SAU,QGDP,TOT,PC_CHGPP,A,2011,10.99376163,
SAU,QGDP,TOT,PC_CHGPP,A,2012,5.427394269,
SAU,QGDP,TOT,PC_CHGPP,A,2013,2.850342993,
SAU,QGDP,TOT,PC_CHGPP,A,2014,4.027651216,
SAU,QGDP,TOT,PC_CHGPP,A,2015,4.690145073,
SAU,QGDP,TOT,PC_CHGPP,A,2016,2.36307458,
SAU,QGDP,TOT,PC_CHGPP,A,2017,-0.069698018,
SAU,QGDP,TOT,PC_CHGPP,A,2018,2.762243736,
SAU,QGDP,TOT,PC_CHGPP,A,2019,0.832280327,
SAU,QGDP,TOT,PC_CHGPP,A,2020,-4.341387675,
SAU,QGDP,TOT,PC_CHGPP,A,2021,3.921724115,
SAU,QGDP,TOT,PC_CHGPP,A,2022,8.74415363,
ISL,QGDP,TOT,PC_CHGPP,A,2000,4.985042762,
ISL,QGDP,TOT,PC_CHGPP,A,2001,4.013497571,
ISL,QGDP,TOT,PC_CHGPP,A,2002,0.559519074,
ISL,QGDP,TOT,PC_CHGPP,A,2003,2.142688389,
ISL,QGDP,TOT,PC_CHGPP,A,2004,7.802399469,
ISL,QGDP,TOT,PC_CHGPP,A,2005,6.124439011,
ISL,QGDP,TOT,PC_CHGPP,A,2006,6.316993053,
ISL,QGDP,TOT,PC_CHGPP,A,2007,8.454860115,
ISL,QGDP,TOT,PC_CHGPP,A,2008,2.209496394,
ISL,QGDP,TOT,PC_CHGPP,A,2009,-7.663809528,
ISL,QGDP,TOT,PC_CHGPP,A,2010,-2.832774929,
ISL,QGDP,TOT,PC_CHGPP,A,2011,1.845779178,
ISL,QGDP,TOT,PC_CHGPP,A,2012,1.063636568,
ISL,QGDP,TOT,PC_CHGPP,A,2013,4.552460316,
ISL,QGDP,TOT,PC_CHGPP,A,2014,1.687215021,
ISL,QGDP,TOT,PC_CHGPP,A,2015,4.436663729,
ISL,QGDP,TOT,PC_CHGPP,A,2016,6.303687125,
ISL,QGDP,TOT,PC_CHGPP,A,2017,4.19494881,
ISL,QGDP,TOT,PC_CHGPP,A,2018,4.889173006,
ISL,QGDP,TOT,PC_CHGPP,A,2019,1.805161031,
ISL,QGDP,TOT,PC_CHGPP,A,2020,-7.241872042,
ISL,QGDP,TOT,PC_CHGPP,A,2021,4.333402029,
ISL,QGDP,TOT,PC_CHGPP,A,2022,6.444566343,
SWE,QGDP,TOT,PC_CHGPP,A,2000,4.766359931,
SWE,QGDP,TOT,PC_CHGPP,A,2001,1.449487701,
SWE,QGDP,TOT,PC_CHGPP,A,2002,2.196924552,
SWE,QGDP,TOT,PC_CHGPP,A,2003,2.309836631,
SWE,QGDP,TOT,PC_CHGPP,A,2004,4.336858875,
SWE,QGDP,TOT,PC_CHGPP,A,2005,2.858821065,
SWE,QGDP,TOT,PC_CHGPP,A,2006,4.662770882,
SWE,QGDP,TOT,PC_CHGPP,A,2007,3.439210544,
SWE,QGDP,TOT,PC_CHGPP,A,2008,-0.45057398,
SWE,QGDP,TOT,PC_CHGPP,A,2009,-4.339791829,
SWE,QGDP,TOT,PC_CHGPP,A,2010,5.952115175,
SWE,QGDP,TOT,PC_CHGPP,A,2011,3.195335152,
SWE,QGDP,TOT,PC_CHGPP,A,2012,-0.588285112,
SWE,QGDP,TOT,PC_CHGPP,A,2013,1.187770028,
SWE,QGDP,TOT,PC_CHGPP,A,2014,2.657796179,
SWE,QGDP,TOT,PC_CHGPP,A,2015,4.48929074,
SWE,QGDP,TOT,PC_CHGPP,A,2016,2.070601733,
SWE,QGDP,TOT,PC_CHGPP,A,2017,2.567934446,
SWE,QGDP,TOT,PC_CHGPP,A,2018,1.950018605,
SWE,QGDP,TOT,PC_CHGPP,A,2019,1.986199,
SWE,QGDP,TOT,PC_CHGPP,A,2020,-2.170229449,
SWE,QGDP,TOT,PC_CHGPP,A,2021,5.385848879,
SWE,QGDP,TOT,PC_CHGPP,A,2022,2.642217926,
CHN,QGDP,TOT,PC_CHGPP,A,2000,8.5,
CHN,QGDP,TOT,PC_CHGPP,A,2001,8.3,
CHN,QGDP,TOT,PC_CHGPP,A,2002,9.1,
CHN,QGDP,TOT,PC_CHGPP,A,2003,10,
CHN,QGDP,TOT,PC_CHGPP,A,2004,10.1,
CHN,QGDP,TOT,PC_CHGPP,A,2005,11.4,
CHN,QGDP,TOT,PC_CHGPP,A,2006,12.7,
CHN,QGDP,TOT,PC_CHGPP,A,2007,14.2,
CHN,QGDP,TOT,PC_CHGPP,A,2008,9.7,
CHN,QGDP,TOT,PC_CHGPP,A,2009,9.4,
CHN,QGDP,TOT,PC_CHGPP,A,2010,10.6,
CHN,QGDP,TOT,PC_CHGPP,A,2011,9.6,
CHN,QGDP,TOT,PC_CHGPP,A,2012,7.9,
CHN,QGDP,TOT,PC_CHGPP,A,2013,7.8,
CHN,QGDP,TOT,PC_CHGPP,A,2014,7.4,
CHN,QGDP,TOT,PC_CHGPP,A,2015,7,
CHN,QGDP,TOT,PC_CHGPP,A,2016,6.8,
CHN,QGDP,TOT,PC_CHGPP,A,2017,6.9,
CHN,QGDP,TOT,PC_CHGPP,A,2018,6.7,
CHN,QGDP,TOT,PC_CHGPP,A,2019,6,
CHN,QGDP,TOT,PC_CHGPP,A,2020,2.2,
CHN,QGDP,TOT,PC_CHGPP,A,2021,8.1,
CHN,QGDP,TOT,PC_CHGPP,A,2022,3,
CAN,QGDP,TOT,PC_CHGPP,A,2000,5.177636,
CAN,QGDP,TOT,PC_CHGPP,A,2001,1.789973,
CAN,QGDP,TOT,PC_CHGPP,A,2002,3.018051,
CAN,QGDP,TOT,PC_CHGPP,A,2003,1.801518,
CAN,QGDP,TOT,PC_CHGPP,A,2004,3.086981,
