LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,CPI,TOT,AGRWTH,A,2000,3.085506,
NOR,CPI,TOT,AGRWTH,A,2001,3.004197,
NOR,CPI,TOT,AGRWTH,A,2002,1.286725,
NOR,CPI,TOT,AGRWTH,A,2003,2.487826,
NOR,CPI,TOT,AGRWTH,A,2004,0.4544985,
NOR,CPI,TOT,AGRWTH,A,2005,1.532134,
NOR,CPI,TOT,AGRWTH,A,2006,2.32935,
NOR,CPI,TOT,AGRWTH,A,2007,0.7125891,
NOR,CPI,TOT,AGRWTH,A,2008,3.753931,
NOR,CPI,TOT,AGRWTH,A,2009,2.197386,
NOR,CPI,TOT,AGRWTH,A,2010,2.418906,
NOR,CPI,TOT,AGRWTH,A,2011,1.284952,
NOR,CPI,TOT,AGRWTH,A,2012,0.6968641,
NOR,CPI,TOT,AGRWTH,A,2013,2.120486,
NOR,CPI,TOT,AGRWTH,A,2014,2.041703,
NOR,CPI,TOT,AGRWTH,A,2015,2.171137,
NOR,CPI,TOT,AGRWTH,A,2016,3.55,
NOR,CPI,TOT,AGRWTH,A,2017,1.875101,
NOR,CPI,TOT,AGRWTH,A,2018,2.764831,
NOR,CPI,TOT,AGRWTH,A,2019,2.16773,
NOR,CPI,TOT,AGRWTH,A,2020,1.286585,
NOR,CPI,TOT,AGRWTH,A,2021,3.483881,
NOR,CPI,TOT,AGRWTH,A,2022,5.764123,
POL,CPI,TOT,AGRWTH,A,2000,10.09167,
POL,CPI,TOT,AGRWTH,A,2001,5.475,
POL,CPI,TOT,AGRWTH,A,2002,1.941667,
POL,CPI,TOT,AGRWTH,A,2003,0.8416666,
POL,CPI,TOT,AGRWTH,A,2004,3.491667,
POL,CPI,TOT,AGRWTH,A,2005,2.133333,
POL,CPI,TOT,AGRWTH,A,2006,1.033333,
POL,CPI,TOT,AGRWTH,A,2007,2.491667,
POL,CPI,TOT,AGRWTH,A,2008,4.216667,
POL,CPI,TOT,AGRWTH,A,2009,3.45,
POL,CPI,TOT,AGRWTH,A,2010,2.583333,
POL,CPI,TOT,AGRWTH,A,2011,4.266667,
POL,CPI,TOT,AGRWTH,A,2012,3.7,
POL,CPI,TOT,AGRWTH,A,2013,0.9,
POL,CPI,TOT,AGRWTH,A,2014,-0.025,
POL,CPI,TOT,AGRWTH,A,2015,-0.9333333,
POL,CPI,TOT,AGRWTH,A,2016,-0.5833333,
POL,CPI,TOT,AGRWTH,A,2017,1.975,
POL,CPI,TOT,AGRWTH,A,2018,1.666667,
POL,CPI,TOT,AGRWTH,A,2019,2.308333,
POL,CPI,TOT,AGRWTH,A,2020,3.4,
POL,CPI,TOT,AGRWTH,A,2021,5.1,
POL,CPI,TOT,AGRWTH,A,2022,14.3,
PRT,CPI,TOT,AGRWTH,A,2000,2.85303,
PRT,CPI,TOT,AGRWTH,A,2001,4.369903,
PRT,CPI,TOT,AGRWTH,A,2002,3.600347,
PRT,CPI,TOT,AGRWTH,A,2003,3.218991,
PRT,CPI,TOT,AGRWTH,A,2004,2.365362,
PRT,CPI,TOT,AGRWTH,A,2005,2.277164,
PRT,CPI,TOT,AGRWTH,A,2006,3.107666,
PRT,CPI,TOT,AGRWTH,A,2007,2.453965,
PRT,CPI,TOT,AGRWTH,A,2008,2.588506,
PRT,CPI,TOT,AGRWTH,A,2009,-0.83553,
PRT,CPI,TOT,AGRWTH,A,2010,1.402573,
PRT,CPI,TOT,AGRWTH,A,2011,3.653011,
PRT,CPI,TOT,AGRWTH,A,2012,2.773339,
PRT,CPI,TOT,AGRWTH,A,2013,0.2744167,
PRT,CPI,TOT,AGRWTH,A,2014,-0.2781534,
PRT,CPI,TOT,AGRWTH,A,2015,0.4879386,
PRT,CPI,TOT,AGRWTH,A,2016,0.6073971,
PRT,CPI,TOT,AGRWTH,A,2017,1.368614,
PRT,CPI,TOT,AGRWTH,A,2018,0.9937157,
PRT,CPI,TOT,AGRWTH,A,2019,0.3381784,
PRT,CPI,TOT,AGRWTH,A,2020,-0.01243833,
PRT,CPI,TOT,AGRWTH,A,2021,1.265657,
PRT,CPI,TOT,AGRWTH,A,2022,7.832691,
SVK,CPI,TOT,AGRWTH,A,2000,12.03578,
SVK,CPI,TOT,AGRWTH,A,2001,7.329631,
SVK,CPI,TOT,AGRWTH,A,2002,3.127133,
SVK,CPI,TOT,AGRWTH,A,2003,8.554143,
SVK,CPI,TOT,AGRWTH,A,2004,7.548501,
SVK,CPI,TOT,AGRWTH,A,2005,2.709085,
SVK,CPI,TOT,AGRWTH,A,2006,4.483331,
SVK,CPI,TOT,AGRWTH,A,2007,2.756724,
SVK,CPI,TOT,AGRWTH,A,2008,4.59818,
SVK,CPI,TOT,AGRWTH,A,2009,1.615105,
SVK,CPI,TOT,AGRWTH,A,2010,0.9570181,
SVK,CPI,TOT,AGRWTH,A,2011,3.919286,
SVK,CPI,TOT,AGRWTH,A,2012,3.606103,
SVK,CPI,TOT,AGRWTH,A,2013,1.400474,
SVK,CPI,TOT,AGRWTH,A,2014,-0.07616533,
SVK,CPI,TOT,AGRWTH,A,2015,-0.3252198,
SVK,CPI,TOT,AGRWTH,A,2016,-0.5200102,
SVK,CPI,TOT,AGRWTH,A,2017,1.311946,
SVK,CPI,TOT,AGRWTH,A,2018,2.514037,
SVK,CPI,TOT,AGRWTH,A,2019,2.664561,
SVK,CPI,TOT,AGRWTH,A,2020,1.936941,
SVK,CPI,TOT,AGRWTH,A,2021,3.149606,
SVK,CPI,TOT,AGRWTH,A,2022,12.77415,
ESP,CPI,TOT,AGRWTH,A,2000,3.433517,
ESP,CPI,TOT,AGRWTH,A,2001,3.589833,
ESP,CPI,TOT,AGRWTH,A,2002,3.065657,
ESP,CPI,TOT,AGRWTH,A,2003,3.038888,
ESP,CPI,TOT,AGRWTH,A,2004,3.039249,
ESP,CPI,TOT,AGRWTH,A,2005,3.368814,
ESP,CPI,TOT,AGRWTH,A,2006,3.515576,
ESP,CPI,TOT,AGRWTH,A,2007,2.786798,
ESP,CPI,TOT,AGRWTH,A,2008,4.075343,
ESP,CPI,TOT,AGRWTH,A,2009,-0.2878131,
ESP,CPI,TOT,AGRWTH,A,2010,1.799865,
ESP,CPI,TOT,AGRWTH,A,2011,3.196102,
ESP,CPI,TOT,AGRWTH,A,2012,2.446128,
ESP,CPI,TOT,AGRWTH,A,2013,1.408581,
ESP,CPI,TOT,AGRWTH,A,2014,-0.1511148,
ESP,CPI,TOT,AGRWTH,A,2015,-0.5003657,
ESP,CPI,TOT,AGRWTH,A,2016,-0.202598,
ESP,CPI,TOT,AGRWTH,A,2017,1.956076,
ESP,CPI,TOT,AGRWTH,A,2018,1.674981,
ESP,CPI,TOT,AGRWTH,A,2019,0.699519,
ESP,CPI,TOT,AGRWTH,A,2020,-0.322753,
ESP,CPI,TOT,AGRWTH,A,2021,3.093135,
ESP,CPI,TOT,AGRWTH,A,2022,8.390576,
SWE,CPI,TOT,AGRWTH,A,2000,0.8991438,
SWE,CPI,TOT,AGRWTH,A,2001,2.405958,
SWE,CPI,TOT,AGRWTH,A,2002,2.158482,
SWE,CPI,TOT,AGRWTH,A,2003,1.925655,
SWE,CPI,TOT,AGRWTH,A,2004,0.3736598,
SWE,CPI,TOT,AGRWTH,A,2005,0.4531709,
SWE,CPI,TOT,AGRWTH,A,2006,1.360215,
SWE,CPI,TOT,AGRWTH,A,2007,2.212169,
SWE,CPI,TOT,AGRWTH,A,2008,3.437049,
SWE,CPI,TOT,AGRWTH,A,2009,-0.4944606,
SWE,CPI,TOT,AGRWTH,A,2010,1.157988,
SWE,CPI,TOT,AGRWTH,A,2011,2.961151,
SWE,CPI,TOT,AGRWTH,A,2012,0.8883775,
SWE,CPI,TOT,AGRWTH,A,2013,-0.04429297,
SWE,CPI,TOT,AGRWTH,A,2014,-0.1796385,
SWE,CPI,TOT,AGRWTH,A,2015,-0.04678474,
SWE,CPI,TOT,AGRWTH,A,2016,0.9842693,
SWE,CPI,TOT,AGRWTH,A,2017,1.794499,
SWE,CPI,TOT,AGRWTH,A,2018,1.953535,
SWE,CPI,TOT,AGRWTH,A,2019,1.784151,
SWE,CPI,TOT,AGRWTH,A,2020,0.4973673,
SWE,CPI,TOT,AGRWTH,A,2021,2.163197,
SWE,CPI,TOT,AGRWTH,A,2022,8.369291,
CHE,CPI,TOT,AGRWTH,A,2000,1.558529,
CHE,CPI,TOT,AGRWTH,A,2001,0.9890203,
CHE,CPI,TOT,AGRWTH,A,2002,0.6427115,
CHE,CPI,TOT,AGRWTH,A,2003,0.6382729,
CHE,CPI,TOT,AGRWTH,A,2004,0.8029087,
CHE,CPI,TOT,AGRWTH,A,2005,1.171954,
CHE,CPI,TOT,AGRWTH,A,2006,1.059509,
CHE,CPI,TOT,AGRWTH,A,2007,0.7323506,
CHE,CPI,TOT,AGRWTH,A,2008,2.426041,
CHE,CPI,TOT,AGRWTH,A,2009,-0.4804819,
CHE,CPI,TOT,AGRWTH,A,2010,0.6882387,
CHE,CPI,TOT,AGRWTH,A,2011,0.2313492,
CHE,CPI,TOT,AGRWTH,A,2012,-0.692552,
CHE,CPI,TOT,AGRWTH,A,2013,-0.2173232,
CHE,CPI,TOT,AGRWTH,A,2014,-0.01320254,
CHE,CPI,TOT,AGRWTH,A,2015,-1.143909,
CHE,CPI,TOT,AGRWTH,A,2016,-0.4346187,
CHE,CPI,TOT,AGRWTH,A,2017,0.5337878,
CHE,CPI,TOT,AGRWTH,A,2018,0.9363354,
CHE,CPI,TOT,AGRWTH,A,2019,0.3628862,
CHE,CPI,TOT,AGRWTH,A,2020,-0.725875,
CHE,CPI,TOT,AGRWTH,A,2021,0.5818142,
CHE,CPI,TOT,AGRWTH,A,2022,2.835028,
TUR,CPI,TOT,AGRWTH,A,2000,54.91538,
TUR,CPI,TOT,AGRWTH,A,2001,54.40018,
TUR,CPI,TOT,AGRWTH,A,2002,44.96412,
TUR,CPI,TOT,AGRWTH,A,2003,21.60244,
TUR,CPI,TOT,AGRWTH,A,2004,8.598262,
TUR,CPI,TOT,AGRWTH,A,2005,8.17916,
TUR,CPI,TOT,AGRWTH,A,2006,9.597242,
TUR,CPI,TOT,AGRWTH,A,2007,8.756181,
TUR,CPI,TOT,AGRWTH,A,2008,10.44413,
TUR,CPI,TOT,AGRWTH,A,2009,6.250977,
TUR,CPI,TOT,AGRWTH,A,2010,8.566444,
TUR,CPI,TOT,AGRWTH,A,2011,6.471879,
TUR,CPI,TOT,AGRWTH,A,2012,8.89157,
TUR,CPI,TOT,AGRWTH,A,2013,7.49309,
TUR,CPI,TOT,AGRWTH,A,2014,8.854572,
TUR,CPI,TOT,AGRWTH,A,2015,7.670854,
TUR,CPI,TOT,AGRWTH,A,2016,7.775134,
TUR,CPI,TOT,AGRWTH,A,2017,11.14431,
TUR,CPI,TOT,AGRWTH,A,2018,16.33246,
TUR,CPI,TOT,AGRWTH,A,2019,15.17682,
TUR,CPI,TOT,AGRWTH,A,2020,12.27896,
TUR,CPI,TOT,AGRWTH,A,2021,19.59649,
TUR,CPI,TOT,AGRWTH,A,2022,72.30884,
GBR,CPI,TOT,AGRWTH,A,2000,1.2,
GBR,CPI,TOT,AGRWTH,A,2001,1.6,
GBR,CPI,TOT,AGRWTH,A,2002,1.5,
GBR,CPI,TOT,AGRWTH,A,2003,1.4,
GBR,CPI,TOT,AGRWTH,A,2004,1.4,
GBR,CPI,TOT,AGRWTH,A,2005,2.1,
GBR,CPI,TOT,AGRWTH,A,2006,2.5,
GBR,CPI,TOT,AGRWTH,A,2007,2.4,
GBR,CPI,TOT,AGRWTH,A,2008,3.5,
GBR,CPI,TOT,AGRWTH,A,2009,2,
GBR,CPI,TOT,AGRWTH,A,2010,2.5,
GBR,CPI,TOT,AGRWTH,A,2011,3.8,
GBR,CPI,TOT,AGRWTH,A,2012,2.6,
GBR,CPI,TOT,AGRWTH,A,2013,2.3,
GBR,CPI,TOT,AGRWTH,A,2014,1.5,
GBR,CPI,TOT,AGRWTH,A,2015,0.4,
GBR,CPI,TOT,AGRWTH,A,2016,1,
GBR,CPI,TOT,AGRWTH,A,2017,2.6,
GBR,CPI,TOT,AGRWTH,A,2018,2.3,
GBR,CPI,TOT,AGRWTH,A,2019,1.7,
GBR,CPI,TOT,AGRWTH,A,2020,1,
GBR,CPI,TOT,AGRWTH,A,2021,2.5,
GBR,CPI,TOT,AGRWTH,A,2022,7.9,
USA,CPI,TOT,AGRWTH,A,2000,3.376857,
USA,CPI,TOT,AGRWTH,A,2001,2.826171,
USA,CPI,TOT,AGRWTH,A,2002,1.586032,
USA,CPI,TOT,AGRWTH,A,2003,2.270095,
USA,CPI,TOT,AGRWTH,A,2004,2.677237,
USA,CPI,TOT,AGRWTH,A,2005,3.392747,
USA,CPI,TOT,AGRWTH,A,2006,3.225944,
USA,CPI,TOT,AGRWTH,A,2007,2.852673,
USA,CPI,TOT,AGRWTH,A,2008,3.8391,
USA,CPI,TOT,AGRWTH,A,2009,-0.3555463,
USA,CPI,TOT,AGRWTH,A,2010,1.640043,
USA,CPI,TOT,AGRWTH,A,2011,3.156842,
USA,CPI,TOT,AGRWTH,A,2012,2.069337,
USA,CPI,TOT,AGRWTH,A,2013,1.464833,
USA,CPI,TOT,AGRWTH,A,2014,1.622223,
USA,CPI,TOT,AGRWTH,A,2015,0.1186271,
USA,CPI,TOT,AGRWTH,A,2016,1.261583,
USA,CPI,TOT,AGRWTH,A,2017,2.13011,
USA,CPI,TOT,AGRWTH,A,2018,2.442583,
USA,CPI,TOT,AGRWTH,A,2019,1.81221,
USA,CPI,TOT,AGRWTH,A,2020,1.233584,
USA,CPI,TOT,AGRWTH,A,2021,4.697859,
USA,CPI,TOT,AGRWTH,A,2022,8.0028,
BRA,CPI,TOT,AGRWTH,A,2000,7.044141,
BRA,CPI,TOT,AGRWTH,A,2001,6.840359,
BRA,CPI,TOT,AGRWTH,A,2002,8.450165,
BRA,CPI,TOT,AGRWTH,A,2003,14.71492,
BRA,CPI,TOT,AGRWTH,A,2004,6.597185,
BRA,CPI,TOT,AGRWTH,A,2005,6.869537,
BRA,CPI,TOT,AGRWTH,A,2006,4.183568,
BRA,CPI,TOT,AGRWTH,A,2007,3.641273,
BRA,CPI,TOT,AGRWTH,A,2008,5.678594,
BRA,CPI,TOT,AGRWTH,A,2009,4.888035,
BRA,CPI,TOT,AGRWTH,A,2010,5.038727,
BRA,CPI,TOT,AGRWTH,A,2011,6.63645,
BRA,CPI,TOT,AGRWTH,A,2012,5.403499,
BRA,CPI,TOT,AGRWTH,A,2013,6.204311,
BRA,CPI,TOT,AGRWTH,A,2014,6.32904,
BRA,CPI,TOT,AGRWTH,A,2015,9.029901,
BRA,CPI,TOT,AGRWTH,A,2016,8.739143,
BRA,CPI,TOT,AGRWTH,A,2017,3.446373,
BRA,CPI,TOT,AGRWTH,A,2018,3.66485,
BRA,CPI,TOT,AGRWTH,A,2019,3.732976,
BRA,CPI,TOT,AGRWTH,A,2020,3.211768,
BRA,CPI,TOT,AGRWTH,A,2021,8.30166,
BRA,CPI,TOT,AGRWTH,A,2022,9.280107,
CHL,CPI,TOT,AGRWTH,A,2000,3.843273,
CHL,CPI,TOT,AGRWTH,A,2001,3.569101,
CHL,CPI,TOT,AGRWTH,A,2002,2.489398,
CHL,CPI,TOT,AGRWTH,A,2003,2.810177,
CHL,CPI,TOT,AGRWTH,A,2004,1.054739,
CHL,CPI,TOT,AGRWTH,A,2005,3.052574,
CHL,CPI,TOT,AGRWTH,A,2006,3.392019,
CHL,CPI,TOT,AGRWTH,A,2007,4.407798,
CHL,CPI,TOT,AGRWTH,A,2008,8.716269,
CHL,CPI,TOT,AGRWTH,A,2009,0.3530467,
CHL,CPI,TOT,AGRWTH,A,2010,1.410711,
CHL,CPI,TOT,AGRWTH,A,2011,3.341217,
CHL,CPI,TOT,AGRWTH,A,2012,3.007448,
CHL,CPI,TOT,AGRWTH,A,2013,1.789556,
CHL,CPI,TOT,AGRWTH,A,2014,4.718675,
CHL,CPI,TOT,AGRWTH,A,2015,4.348773,
CHL,CPI,TOT,AGRWTH,A,2016,3.786194,
CHL,CPI,TOT,AGRWTH,A,2017,2.182719,
CHL,CPI,TOT,AGRWTH,A,2018,2.43489,
CHL,CPI,TOT,AGRWTH,A,2019,2.557545,
CHL,CPI,TOT,AGRWTH,A,2020,3.045491,
CHL,CPI,TOT,AGRWTH,A,2021,4.524569,
CHL,CPI,TOT,AGRWTH,A,2022,11.64387,
CHN,CPI,TOT,AGRWTH,A,2000,0.4,
CHN,CPI,TOT,AGRWTH,A,2001,0.7,
CHN,CPI,TOT,AGRWTH,A,2002,-0.8,
CHN,CPI,TOT,AGRWTH,A,2003,1.2,
CHN,CPI,TOT,AGRWTH,A,2004,3.9,
CHN,CPI,TOT,AGRWTH,A,2005,1.8,
CHN,CPI,TOT,AGRWTH,A,2006,1.5,
CHN,CPI,TOT,AGRWTH,A,2007,4.8,
CHN,CPI,TOT,AGRWTH,A,2008,5.9,
CHN,CPI,TOT,AGRWTH,A,2009,-0.7,
CHN,CPI,TOT,AGRWTH,A,2010,3.3,
CHN,CPI,TOT,AGRWTH,A,2011,5.4,
CHN,CPI,TOT,AGRWTH,A,2012,2.6,
CHN,CPI,TOT,AGRWTH,A,2013,2.6,
CHN,CPI,TOT,AGRWTH,A,2014,2,
CHN,CPI,TOT,AGRWTH,A,2015,1.4,
CHN,CPI,TOT,AGRWTH,A,2016,2,
CHN,CPI,TOT,AGRWTH,A,2017,1.6,
CHN,CPI,TOT,AGRWTH,A,2018,2.1,
CHN,CPI,TOT,AGRWTH,A,2019,2.9,
CHN,CPI,TOT,AGRWTH,A,2020,2.5,
CHN,CPI,TOT,AGRWTH,A,2021,0.9,
EST,CPI,TOT,AGRWTH,A,2000,4.018489,
EST,CPI,TOT,AGRWTH,A,2001,5.74828,
EST,CPI,TOT,AGRWTH,A,2002,3.571913,
EST,CPI,TOT,AGRWTH,A,2003,1.334991,
EST,CPI,TOT,AGRWTH,A,2004,3.048111,
EST,CPI,TOT,AGRWTH,A,2005,4.079714,
EST,CPI,TOT,AGRWTH,A,2006,4.437621,
EST,CPI,TOT,AGRWTH,A,2007,6.601326,
EST,CPI,TOT,AGRWTH,A,2008,10.36236,
EST,CPI,TOT,AGRWTH,A,2009,-0.07840831,
EST,CPI,TOT,AGRWTH,A,2010,2.972045,
EST,CPI,TOT,AGRWTH,A,2011,4.981901,
EST,CPI,TOT,AGRWTH,A,2012,3.9334,
EST,CPI,TOT,AGRWTH,A,2013,2.780567,
EST,CPI,TOT,AGRWTH,A,2014,-0.1061751,
EST,CPI,TOT,AGRWTH,A,2015,-0.492326,
EST,CPI,TOT,AGRWTH,A,2016,0.1486849,
EST,CPI,TOT,AGRWTH,A,2017,3.417236,
EST,CPI,TOT,AGRWTH,A,2018,3.436327,
EST,CPI,TOT,AGRWTH,A,2019,2.277259,
EST,CPI,TOT,AGRWTH,A,2020,-0.4445311,
EST,CPI,TOT,AGRWTH,A,2021,4.653167,
EST,CPI,TOT,AGRWTH,A,2022,19.39826,
IND,CPI,TOT,AGRWTH,A,2000,4.009434,
IND,CPI,TOT,AGRWTH,A,2001,3.779289,
IND,CPI,TOT,AGRWTH,A,2002,4.29716,
IND,CPI,TOT,AGRWTH,A,2003,3.805866,
IND,CPI,TOT,AGRWTH,A,2004,3.767238,
IND,CPI,TOT,AGRWTH,A,2005,4.246353,
IND,CPI,TOT,AGRWTH,A,2006,5.796516,
IND,CPI,TOT,AGRWTH,A,2007,6.372881,
IND,CPI,TOT,AGRWTH,A,2008,8.349267,
IND,CPI,TOT,AGRWTH,A,2009,10.88235,
IND,CPI,TOT,AGRWTH,A,2010,11.98939,
IND,CPI,TOT,AGRWTH,A,2011,8.858361,
IND,CPI,TOT,AGRWTH,A,2012,9.312446,
IND,CPI,TOT,AGRWTH,A,2013,10.90764,
IND,CPI,TOT,AGRWTH,A,2014,6.353195,
IND,CPI,TOT,AGRWTH,A,2015,5.872427,
IND,CPI,TOT,AGRWTH,A,2016,4.941027,
IND,CPI,TOT,AGRWTH,A,2017,2.490887,
IND,CPI,TOT,AGRWTH,A,2018,4.8607,
IND,CPI,TOT,AGRWTH,A,2019,7.659695,
IND,CPI,TOT,AGRWTH,A,2020,5.561349,
IND,CPI,TOT,AGRWTH,A,2021,4.890086,
IND,CPI,TOT,AGRWTH,A,2022,5.90043,
IDN,CPI,TOT,AGRWTH,A,2000,3.688618,
IDN,CPI,TOT,AGRWTH,A,2001,11.50012,
IDN,CPI,TOT,AGRWTH,A,2002,11.90012,
IDN,CPI,TOT,AGRWTH,A,2003,6.757316,
IDN,CPI,TOT,AGRWTH,A,2004,6.06406,
IDN,CPI,TOT,AGRWTH,A,2005,10.4532,
IDN,CPI,TOT,AGRWTH,A,2006,13.10867,
IDN,CPI,TOT,AGRWTH,A,2007,6.406562,
IDN,CPI,TOT,AGRWTH,A,2008,10.22667,
IDN,CPI,TOT,AGRWTH,A,2009,4.386416,
IDN,CPI,TOT,AGRWTH,A,2010,5.134203,
IDN,CPI,TOT,AGRWTH,A,2011,5.356048,
IDN,CPI,TOT,AGRWTH,A,2012,4.279512,
IDN,CPI,TOT,AGRWTH,A,2013,6.4125,
IDN,CPI,TOT,AGRWTH,A,2014,6.394926,
IDN,CPI,TOT,AGRWTH,A,2015,6.363121,
IDN,CPI,TOT,AGRWTH,A,2016,3.525805,
IDN,CPI,TOT,AGRWTH,A,2017,3.808798,
IDN,CPI,TOT,AGRWTH,A,2018,3.198346,
IDN,CPI,TOT,AGRWTH,A,2019,3.030587,
IDN,CPI,TOT,AGRWTH,A,2020,1.920968,
IDN,CPI,TOT,AGRWTH,A,2021,1.560136,
IDN,CPI,TOT,AGRWTH,A,2022,4.209456,
ISR,CPI,TOT,AGRWTH,A,2000,1.032641,
ISR,CPI,TOT,AGRWTH,A,2001,1.151316,
ISR,CPI,TOT,AGRWTH,A,2002,5.772358,
ISR,CPI,TOT,AGRWTH,A,2003,0.7027561,
ISR,CPI,TOT,AGRWTH,A,2004,-0.3816378,
ISR,CPI,TOT,AGRWTH,A,2005,1.313485,
ISR,CPI,TOT,AGRWTH,A,2006,2.063526,
ISR,CPI,TOT,AGRWTH,A,2007,0.455171,
ISR,CPI,TOT,AGRWTH,A,2008,4.55216,
ISR,CPI,TOT,AGRWTH,A,2009,3.356178,
ISR,CPI,TOT,AGRWTH,A,2010,2.69137,
ISR,CPI,TOT,AGRWTH,A,2011,3.484949,
ISR,CPI,TOT,AGRWTH,A,2012,1.679207,
ISR,CPI,TOT,AGRWTH,A,2013,1.570255,
ISR,CPI,TOT,AGRWTH,A,2014,0.4797868,
ISR,CPI,TOT,AGRWTH,A,2015,-0.601291,
ISR,CPI,TOT,AGRWTH,A,2016,-0.5515524,
ISR,CPI,TOT,AGRWTH,A,2017,0.259415,
ISR,CPI,TOT,AGRWTH,A,2018,0.7940757,
ISR,CPI,TOT,AGRWTH,A,2019,0.8497831,
ISR,CPI,TOT,AGRWTH,A,2020,-0.6144124,
ISR,CPI,TOT,AGRWTH,A,2021,1.510201,
ISR,CPI,TOT,AGRWTH,A,2022,4.393597,
RUS,CPI,TOT,AGRWTH,A,2000,20.79877,
RUS,CPI,TOT,AGRWTH,A,2001,21.47701,
RUS,CPI,TOT,AGRWTH,A,2002,15.78873,
RUS,CPI,TOT,AGRWTH,A,2003,13.66329,
RUS,CPI,TOT,AGRWTH,A,2004,10.88861,
RUS,CPI,TOT,AGRWTH,A,2005,12.68531,
RUS,CPI,TOT,AGRWTH,A,2006,9.668655,
RUS,CPI,TOT,AGRWTH,A,2007,9.007296,
RUS,CPI,TOT,AGRWTH,A,2008,14.11077,
RUS,CPI,TOT,AGRWTH,A,2009,11.64733,
RUS,CPI,TOT,AGRWTH,A,2010,6.849392,
RUS,CPI,TOT,AGRWTH,A,2011,8.440471,
RUS,CPI,TOT,AGRWTH,A,2012,5.074733,
RUS,CPI,TOT,AGRWTH,A,2013,6.753717,
RUS,CPI,TOT,AGRWTH,A,2014,7.823416,
RUS,CPI,TOT,AGRWTH,A,2015,15.5344,
RUS,CPI,TOT,AGRWTH,A,2016,7.042436,
RUS,CPI,TOT,AGRWTH,A,2017,3.683334,
RUS,CPI,TOT,AGRWTH,A,2018,2.878305,
RUS,CPI,TOT,AGRWTH,A,2019,4.470367,
RUS,CPI,TOT,AGRWTH,A,2020,3.38166,
RUS,CPI,TOT,AGRWTH,A,2021,6.694456,
SVN,CPI,TOT,AGRWTH,A,2000,8.911745,
SVN,CPI,TOT,AGRWTH,A,2001,8.379666,
SVN,CPI,TOT,AGRWTH,A,2002,7.480778,
SVN,CPI,TOT,AGRWTH,A,2003,5.544164,
SVN,CPI,TOT,AGRWTH,A,2004,3.592976,
SVN,CPI,TOT,AGRWTH,A,2005,2.451501,
SVN,CPI,TOT,AGRWTH,A,2006,2.457924,
SVN,CPI,TOT,AGRWTH,A,2007,3.657496,
SVN,CPI,TOT,AGRWTH,A,2008,5.647424,
SVN,CPI,TOT,AGRWTH,A,2009,0.8392622,
SVN,CPI,TOT,AGRWTH,A,2010,1.80117,
SVN,CPI,TOT,AGRWTH,A,2011,1.802852,
SVN,CPI,TOT,AGRWTH,A,2012,2.597414,
SVN,CPI,TOT,AGRWTH,A,2013,1.769201,
SVN,CPI,TOT,AGRWTH,A,2014,0.1993438,
SVN,CPI,TOT,AGRWTH,A,2015,-0.5255523,
SVN,CPI,TOT,AGRWTH,A,2016,-0.05499954,
SVN,CPI,TOT,AGRWTH,A,2017,1.429107,
SVN,CPI,TOT,AGRWTH,A,2018,1.738609,
SVN,CPI,TOT,AGRWTH,A,2019,1.630523,
SVN,CPI,TOT,AGRWTH,A,2020,-0.05485681,
SVN,CPI,TOT,AGRWTH,A,2021,1.917065,
SVN,CPI,TOT,AGRWTH,A,2022,8.833699,
ZAF,CPI,TOT,AGRWTH,A,2000,5.338953,
ZAF,CPI,TOT,AGRWTH,A,2001,5.7019,
ZAF,CPI,TOT,AGRWTH,A,2002,9.49471,
ZAF,CPI,TOT,AGRWTH,A,2003,5.679419,
ZAF,CPI,TOT,AGRWTH,A,2004,-0.692031,
ZAF,CPI,TOT,AGRWTH,A,2005,2.06285,
ZAF,CPI,TOT,AGRWTH,A,2006,3.243906,
ZAF,CPI,TOT,AGRWTH,A,2007,6.177805,
ZAF,CPI,TOT,AGRWTH,A,2008,10.07458,
ZAF,CPI,TOT,AGRWTH,A,2009,7.215314,
ZAF,CPI,TOT,AGRWTH,A,2010,4.08973,
ZAF,CPI,TOT,AGRWTH,A,2011,4.999267,
ZAF,CPI,TOT,AGRWTH,A,2012,5.724658,
ZAF,CPI,TOT,AGRWTH,A,2013,5.784469,
ZAF,CPI,TOT,AGRWTH,A,2014,6.129838,
ZAF,CPI,TOT,AGRWTH,A,2015,4.540642,
ZAF,CPI,TOT,AGRWTH,A,2016,6.571396,
ZAF,CPI,TOT,AGRWTH,A,2017,5.184247,
ZAF,CPI,TOT,AGRWTH,A,2018,4.517165,
ZAF,CPI,TOT,AGRWTH,A,2019,4.120246,
ZAF,CPI,TOT,AGRWTH,A,2020,3.210036,
ZAF,CPI,TOT,AGRWTH,A,2021,4.611672,
ZAF,CPI,TOT,AGRWTH,A,2022,7.039727,
OECD,CPI,TOT,AGRWTH,A,2000,4.057052,
OECD,CPI,TOT,AGRWTH,A,2001,3.671181,
OECD,CPI,TOT,AGRWTH,A,2002,2.781106,
OECD,CPI,TOT,AGRWTH,A,2003,2.480545,
OECD,CPI,TOT,AGRWTH,A,2004,2.411276,
OECD,CPI,TOT,AGRWTH,A,2005,2.643938,
OECD,CPI,TOT,AGRWTH,A,2006,2.672025,
OECD,CPI,TOT,AGRWTH,A,2007,2.548455,
